No,torch_tf_max_diff,torch_tf_mean_diff,tfjschrome_torch_max_diff,tfjschrome_torch_mean_diff,tfjschrome_tf_max_diff,tfjschrome_tf_mean_diff,channels,model,fail_time
799,1.19E-07,8.62E-09,4.77E-07,2.83E-08,4.77E-07,3.33E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:16  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,519
800,0,0,7.15E-07,2.69E-08,7.15E-07,2.69E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:4 8:4 9:8 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,519
801,2.98E-07,5.23E-09,4.77E-07,2.42E-08,4.77E-07,2.56E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:13 9:14 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:8 operator:11  from:1 to:2 operator:-1  from:1 to:3 operator:12  from:1 to:9 operator:11  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:13  from:5 to:6 operator:11  from:5 to:8 operator:11  from:6 to:7 operator:4  from:7 to:8 operator:-1  from:8 to:9 operator:12  ,519
803,2.98E-07,4.34E-09,4.77E-07,3.61E-08,4.77E-07,3.64E-08,0:1 1:1 2:1 3:3 4:5 5:5 6:5 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:17  from:1 to:4 operator:8  from:1 to:7 operator:17  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:4  from:8 to:9 operator:-1  ,520
804,2.38E-07,8.15E-09,4.77E-07,3.92E-08,4.77E-07,4.02E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:1 to:9 operator:17  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:4  from:8 to:9 operator:-1  ,520
805,1.79E-07,9.99E-09,7.15E-07,3.45E-08,7.15E-07,3.85E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,520
807,1.19E-07,9.92E-09,7.15E-07,2.43E-08,7.15E-07,2.97E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:6 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:6 operator:9  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,521
808,0,0,7.15E-07,3.56E-08,7.15E-07,3.56E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:8  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:7 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,521
812,1.79E-07,8.90E-09,4.77E-07,3.60E-08,4.77E-07,3.95E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:9 operator:13  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,524
814,5.96E-08,1.33E-09,7.15E-07,3.22E-08,7.15E-07,3.25E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:4 8:7 9:11 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:13  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,525
816,2.98E-07,1.51E-08,4.77E-07,2.55E-08,4.77E-07,2.88E-08,0:1 1:1 2:2 3:4 4:5 5:5 6:5 7:5 8:5 9:11 ,from:0 to:1 operator:-1  from:0 to:2 operator:9  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:16  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:9 operator:17  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,526
817,1.79E-07,1.36E-08,4.77E-07,1.94E-08,4.77E-07,2.58E-08,0:1 1:1 2:1 3:1 4:1 5:2 6:3 7:6 8:7 9:8 ,from:0 to:1 operator:-1  from:0 to:5 operator:9  from:1 to:2 operator:-1  from:2 to:3 operator:13  from:2 to:7 operator:10  from:3 to:4 operator:4  from:3 to:6 operator:4  from:3 to:7 operator:16  from:4 to:5 operator:-1  from:4 to:7 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:-1  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,526
819,8.94E-08,4.97E-09,1.79E-07,8.97E-09,1.79E-07,8.55E-09,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:4 9:1 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:8 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:11  from:7 to:8 operator:-1  from:8 to:9 operator:17  ,527
822,2.98E-07,7.91E-09,4.77E-07,3.70E-08,4.77E-07,3.75E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:4 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:1 to:9 operator:17  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:4  from:7 to:9 operator:11  from:8 to:9 operator:-1  ,529
825,5.96E-08,7.93E-10,4.77E-07,3.25E-08,4.77E-07,3.24E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:4 8:4 9:4 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:0 to:7 operator:5  from:1 to:2 operator:-1  from:2 to:3 operator:17  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,531
827,1.79E-07,6.23E-09,7.15E-07,2.93E-08,7.15E-07,3.13E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:4 7:4 8:5 9:5 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:10  from:2 to:3 operator:-1  from:2 to:8 operator:17  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,532
828,0,0,1.79E-07,9.72E-09,1.79E-07,9.72E-09,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:4 8:4 9:8 ,from:0 to:1 operator:-1  from:0 to:3 operator:12  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,532
838,2.38E-07,6.54E-09,4.77E-07,4.09E-08,4.77E-07,4.18E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:3 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,541
840,1.19E-07,8.85E-10,7.15E-07,2.82E-08,7.15E-07,2.83E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:4 7:4 8:4 9:4 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:-1  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,542
843,2.98E-07,4.52E-09,4.77E-07,3.66E-08,4.77E-07,3.72E-08,0:1 1:1 2:2 3:4 4:6 5:6 6:6 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:2 operator:12  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:17  from:1 to:4 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:4  from:8 to:9 operator:-1  ,544
845,2.98E-07,6.80E-09,4.77E-07,2.85E-08,4.77E-07,3.00E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:10 9:11 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:8 operator:13  from:1 to:2 operator:-1  from:1 to:9 operator:11  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:13  from:5 to:6 operator:11  from:5 to:8 operator:11  from:6 to:7 operator:4  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,545
847,0,0,4.77E-07,1.99E-08,4.77E-07,1.99E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:4 8:4 9:11 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:9 operator:12  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,546
849,2.38E-07,1.76E-08,7.15E-07,3.12E-08,7.15E-07,3.76E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,547
851,1.79E-07,1.18E-08,7.15E-07,3.15E-08,7.15E-07,3.69E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:0 to:8 operator:16  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,548
853,2.98E-07,6.81E-09,4.77E-07,2.11E-08,4.77E-07,2.30E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:7 8:7 9:7 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:7 operator:17  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:7 operator:-1  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,549
859,3.58E-07,6.52E-09,4.77E-07,2.52E-08,4.77E-07,2.69E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:10 9:11 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:8 operator:13  from:1 to:2 operator:-1  from:1 to:9 operator:11  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:13  from:5 to:6 operator:11  from:5 to:8 operator:11  from:6 to:7 operator:8  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,554
863,1.19E-07,6.31E-10,7.15E-07,2.16E-08,7.15E-07,2.15E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:4 7:4 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:-1  from:1 to:9 operator:12  from:2 to:3 operator:13  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,557
864,0,0,4.77E-07,3.32E-08,4.77E-07,3.32E-08,0:1 1:1 2:1 3:2 4:3 5:4 6:4 7:4 8:4 9:4 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:8  from:2 to:5 operator:5  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,557
865,2.98E-07,5.91E-09,4.77E-07,2.53E-08,4.77E-07,2.56E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:3 9:4 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:6 to:9 operator:17  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,557
866,2.38E-07,1.55E-08,7.15E-07,2.88E-08,7.15E-07,3.36E-08,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:5  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,557
867,1.79E-07,7.67E-09,7.15E-07,2.57E-08,7.15E-07,2.91E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:4 to:9 operator:8  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,557
870,2.38E-07,5.56E-09,4.77E-07,1.85E-08,4.77E-07,1.84E-08,0:1 1:1 2:2 3:3 4:4 5:4 6:4 7:4 8:4 9:6 ,from:0 to:1 operator:-1  from:0 to:2 operator:9  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:9 operator:8  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:9 operator:17  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,559
873,0,0,4.77E-07,3.20E-08,4.77E-07,3.20E-08,0:1 1:1 2:2 3:3 4:4 5:4 6:4 7:4 8:4 9:8 ,from:0 to:1 operator:-1  from:0 to:2 operator:8  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,561
875,1.79E-07,1.66E-08,5.96E-07,2.89E-08,5.96E-07,3.44E-08,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,562
876,0,0,7.15E-07,1.94E-08,7.15E-07,1.94E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:3 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:8  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:9 operator:11  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,562
883,1.79E-07,1.04E-08,4.77E-07,2.90E-08,4.77E-07,3.39E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:7 9:11 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:0 to:8 operator:16  from:1 to:2 operator:-1  from:1 to:9 operator:11  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,568
884,2.38E-07,6.29E-09,4.77E-07,2.54E-08,4.77E-07,2.57E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:5 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:9 operator:17  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:2 to:3 operator:-1  from:2 to:8 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:8  from:8 to:9 operator:-1  ,568
887,0,0,7.15E-07,1.74E-08,7.15E-07,1.74E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:6 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:7 operator:11  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,570
888,1.79E-07,5.26E-09,7.15E-07,3.05E-08,7.15E-07,3.25E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:5 8:8 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:0 to:7 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:13  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,570
890,2.98E-07,1.03E-08,4.77E-07,2.14E-08,4.77E-07,2.42E-08,0:1 1:1 2:2 3:3 4:4 5:4 6:4 7:8 8:8 9:9 ,from:0 to:1 operator:-1  from:0 to:2 operator:13  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:7 operator:9  from:4 to:9 operator:17  from:5 to:6 operator:11  from:6 to:7 operator:4  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,571
893,1.79E-07,1.75E-08,4.77E-07,2.88E-08,4.77E-07,3.46E-08,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:4 8:8 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:4 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:11  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:10  from:8 to:9 operator:-1  ,573
902,2.98E-07,8.30E-09,4.77E-07,3.79E-08,4.77E-07,3.83E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:1 to:9 operator:17  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:5 to:8 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:4  from:7 to:9 operator:11  from:8 to:9 operator:-1  ,581
905,1.79E-07,1.77E-08,4.77E-07,2.67E-08,4.77E-07,3.43E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:6 9:9 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:9  from:8 to:9 operator:-1  ,583
908,1.79E-07,9.25E-09,4.77E-07,3.05E-08,4.77E-07,3.41E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:8 9:12 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:3 operator:11  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,585
922,1.79E-07,9.58E-09,7.15E-07,3.11E-08,7.15E-07,3.54E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:3 8:7 9:10 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:8 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:4 to:8 operator:10  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:7 to:9 operator:5  from:8 to:9 operator:-1  ,598
927,2.98E-07,7.62E-09,7.15E-07,3.36E-08,7.15E-07,3.53E-08,0:1 1:1 2:1 3:2 4:4 5:4 6:4 7:6 8:10 9:16 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:0 to:7 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:4 operator:16  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:6 to:8 operator:13  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,602
929,2.38E-07,6.94E-09,4.77E-07,3.55E-08,4.77E-07,3.55E-08,0:1 1:1 2:1 3:3 4:4 5:4 6:4 7:4 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:16  from:0 to:9 operator:17  from:1 to:2 operator:-1  from:1 to:3 operator:9  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:7 to:8 operator:5  from:8 to:9 operator:-1  ,603
930,1.79E-07,5.17E-09,7.15E-07,2.49E-08,7.15E-07,2.65E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:5 7:5 8:6 9:6 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:1 to:2 operator:-1  from:1 to:6 operator:10  from:2 to:3 operator:-1  from:2 to:6 operator:11  from:2 to:8 operator:17  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:5  from:6 to:7 operator:-1  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,603
933,1.79E-07,1.97E-08,1.19E-07,1.52E-08,2.38E-07,2.38E-08,0:1 1:1 2:1 3:2 4:3 5:3 6:3 7:5 8:8 9:13 ,from:0 to:1 operator:-1  from:0 to:3 operator:4  from:0 to:4 operator:-1  from:0 to:7 operator:10  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:2 to:7 operator:11  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:16  from:6 to:7 operator:-1  from:6 to:8 operator:13  from:7 to:8 operator:-1  from:7 to:9 operator:-1  from:8 to:9 operator:-1  ,605
934,2.98E-07,5.30E-09,4.77E-07,2.07E-08,4.77E-07,2.07E-08,0:1 1:1 2:2 3:3 4:4 5:4 6:4 7:4 8:4 9:5 ,from:0 to:1 operator:-1  from:0 to:2 operator:8  from:0 to:3 operator:4  from:0 to:4 operator:16  from:1 to:2 operator:-1  from:2 to:3 operator:-1  from:3 to:4 operator:-1  from:4 to:5 operator:5  from:5 to:6 operator:11  from:6 to:7 operator:-1  from:6 to:9 operator:17  from:7 to:8 operator:-1  from:8 to:9 operator:-1  ,605
